"# procedencia: {""fecha"": ""2026-09-15T12:09:59"", ""rama"": ""3K_kenyon_aprendido"", ""T"": 200000, ""fase2_en"": 100000, ""semillas"": 20, ""python"": ""3.14.2"", ""numpy"": ""2.4.3"", ""plataforma"": ""Windows-11-10.0.26200-SP0"", ""sha256_16"": {""organismo_3k"": ""cb5a528d123056a7"", ""run_3k"": ""8fa9aa6b38c68942"", ""PREREGISTRO"": ""f303e55005fcdec1"", ""organismo_v6"": ""5f38f83cf49248a3""}, ""malla"": {""celdas"": [[""fijo"", 0.0], [""hebb_visita"", 0.003], [""hebb_visita"", 0.01], [""hebb_visita"", 0.03], [""hebb_mordida"", 0.003], [""hebb_mordida"", 0.01], [""hebb_mordida"", 0.03], [""error"", 0.003], [""error"", 0.01], [""error"", 0.03]], ""variantes"": [""congelado"", ""aprende""]}, ""mundo"": {""n_patrones"": 20, ""px_activos"": 3, ""px_relevante"": 0, ""tren"": 10, ""test"": 10, ""particion_rng"": ""default_rng(10000+seed)""}, ""segundos"": 709.205012}"
seed,modo,k_lr,variante,deaths,acc_signo,r_clase,r_solap,Wa_test_comida,Wa_test_veneno,Wa_tren_comida,Wa_tren_veneno,prec_test,tasa_test_comida,tasa_test_veneno,prec_test_q1,tasaC_test_q1,tasaV_test_q1,prec_test_q2,tasaC_test_q2,tasaV_test_q2,prec_test_q3,tasaC_test_q3,tasaV_test_q3,prec_test_q4,tasaC_test_q4,tasaV_test_q4,prec_tren,tasa_tren_comida,tasa_tren_veneno,prec_tren_f1,mord_comida,mord_veneno,ratio_disp,ratio_media,sel_clase,solap_intra,solap_inter,ratio_solap,celdas_usadas,uso_max,ratio_disp_f2,ratio_media_f2,sel_clase_f2,solap_intra_f2,solap_inter_f2,ratio_solap_f2,celdas_usadas_f2,uso_max_f2,deriva_kw
11,fijo,0.0,aprende,289,0.7,0.6797698926978423,0.8839619080771091,-0.18843172912187844,-1.4285967645514615,0.9200788858560556,-2.636818325785288,0.9223739712730731,0.8653209520375045,0.020573009491358346,0.8856992174884677,0.8073099415204679,0.03591150654353233,0.9543350036529776,0.9473684210526315,0.03869841374667622,0.9677394009595461,0.9692307692307693,0.033751967311677185,0.9711718093771183,0.96,0.017656381245763256,0.9949781263924861,0.9935483870967742,0.003592134311802022,0.9742955175494454,818,317,1.0200648595559154,0.9149974777223149,0.17777777777777778,0.9777777777777777,0.78,1.2535612535612535,18,15,1.0200648595559154,0.9149974777223149,0.17777777777777778,0.9777777777777777,0.78,1.2535612535612535,18,15,0.0
12,fijo,0.0,aprende,315,0.85,0.8022179846880346,0.9132454089318273,0.6247989515830732,-2.5287716198036936,0.5399630072808108,-2.354940963782642,0.9827064325888537,0.9833333333333332,0.01792046815562585,0.907087653948119,0.975,0.16082469210376188,0.9876794154509039,1.0,0.02464116909819213,0.9736766455989962,0.96,0.01264670880200732,0.9928682368906063,1.0,0.014263526218787195,0.8817967475401101,0.9451511344430983,0.1815576393628782,0.8424175982330213,872,405,1.0107900473897657,0.8901136030428496,0.2,0.8777777777777778,0.6,1.462962962962963,17,10,1.0107900473897657,0.8901136030428496,0.2,0.8777777777777778,0.6,1.462962962962963,17,10,0.0
13,fijo,0.0,aprende,263,0.35,-0.029482966650943576,0.717782681943054,-0.4528296721578725,-0.4528296721578725,0.8279930934507952,-2.365474942490922,0.8802795227051202,0.8338227170841493,0.07326367167390888,0.7721172924614241,0.6642299442299442,0.11999535930709604,0.9245016340797207,0.8982905982905983,0.04928733013115685,0.921317268262958,0.9846153846153847,0.1419808480894688,0.8870965965554969,0.9789473684210528,0.20475417531005896,0.7004137770011332,0.7147632572094895,0.31393570320722314,0.9262848746936858,1089,531,0.9554642887774804,1.1494799068553057,0.15294117647058825,0.6555555555555556,0.59,1.1111111111111112,17,8,0.9554642887774804,1.1494799068553057,0.15294117647058825,0.6555555555555556,0.59,1.1111111111111112,17,8,0.0
14,fijo,0.0,aprende,322,1.0,0.9999449307136177,0.9610815023606503,0.9934266056139534,-2.765028420646391,0.931391666875157,-2.835018504443857,0.9981379302905456,1.0,0.003724139418908723,0.9979259490910288,1.0,0.004148101817942409,0.9972877946467806,1.0,0.0054244107064386924,0.9975735028391846,1.0,0.004852994321630781,0.9984977933323669,1.0,0.003004413335266234,0.9158371893696757,0.9935483870967742,0.1618740083574227,0.8745239735741661,747,313,0.9977954688312608,0.9616185230645757,0.24285714285714288,1.5444444444444445,0.8,1.9305555555555556,14,15,0.9977954688312608,0.9616185230645757,0.24285714285714288,1.5444444444444445,0.8,1.9305555555555556,14,15,0.0
15,fijo,0.0,aprende,326,0.4,0.2618707352989456,0.7182531712464165,-0.6842277448532306,-1.3855243067527163,0.9504642248316018,-2.641167224562431,0.7416648268745716,0.8126500274954322,0.329320373746289,0.6834075183088038,0.7831443688586546,0.41632933224104696,0.7656728863198929,0.86,0.32865422736021416,0.7356590414741961,0.8308333333333333,0.35951525038494114,0.8189684478924422,0.9800000000000001,0.34206310421511565,0.9405649068625348,0.9174216027874564,0.036291789062386705,0.9512083504352757,979,569,1.118469958386748,1.0417426943172468,0.1625,0.7777777777777778,0.68,1.1437908496732025,16,9,1.118469958386748,1.0417426943172468,0.1625,0.7777777777777778,0.68,1.1437908496732025,16,9,0.0
16,fijo,0.0,aprende,302,0.9,0.8059501068389814,0.9911381540186603,0.44824753099797054,-1.5470662001000115,0.9994329222036527,-3.0286472814464274,0.9855294065353111,0.9935483870967742,0.022489574026151878,0.8893722943722944,1.0,0.22125541125541126,0.9744910141764906,1.0,0.05101797164701882,0.9891948051948052,1.0,0.02161038961038961,0.9808157352538289,0.9714285714285715,0.00979710092091359,0.999664838007877,1.0,0.0006703239842459285,0.9949250224768399,647,155,1.1839077208095419,0.8008115599607806,0.32499999999999996,1.2,0.16,7.5,16,8,1.1839077208095419,0.8008115599607806,0.32499999999999996,1.2,0.16,7.5,16,8,0.0
17,fijo,0.0,aprende,292,0.6,0.290510341599013,0.7014587075263398,-0.6774800258693864,-1.3449695461072233,0.9843849235583699,-2.8502239173744086,0.8474251950854599,0.7733759688240032,0.07852557865308354,0.7995588741394648,0.6633197648123021,0.0642020165333726,0.9080628321709916,0.9111111111111111,0.09498544676912798,0.9541097876570608,0.9846153846153847,0.07639580930126297,0.9148897042698177,0.9714285714285713,0.14164916288893578,0.9886323495422608,0.9819648789748457,0.0047001798903242055,0.9805871878705783,820,337,1.0745728998221518,0.9554301690560488,0.15294117647058825,0.6333333333333333,0.54,1.1728395061728394,17,8,1.0745728998221518,0.9554301690560488,0.15294117647058825,0.6333333333333333,0.54,1.1728395061728394,17,8,0.0
18,fijo,0.0,aprende,323,0.6,0.4072802486926726,0.5744601240625997,-1.0009749183930634,-1.8449749041183559,0.9980501632138732,-2.299574116021509,0.7125532397288374,0.7204444568108744,0.2953379773531995,0.5845867399919469,0.529312925170068,0.3601394451861742,0.7864112121245452,0.8706876456876456,0.2978652214385551,0.8438694119750518,0.9461988304093566,0.2584600064592529,0.8034840538849968,0.9679487179487181,0.3609806101787244,0.7830507230481226,0.9009708737864077,0.33486942769016254,0.945687137625796,1231,759,1.1411065630890056,1.1289942514470364,0.16000000000000003,0.8888888888888888,0.82,1.084010840108401,15,10,1.1411065630890056,1.1289942514470364,0.16000000000000003,0.8888888888888888,0.82,1.084010840108401,15,10,0.0
19,fijo,0.0,aprende,314,0.7,0.5033290065753342,0.8599441423233501,0.5828932309376564,-0.23296656858770248,0.9422249339341326,-2.7450548682837907,0.8787699348245469,0.9512813292030413,0.1937414595539475,0.7945068084703932,0.919047619047619,0.3300340021068327,0.860443921821801,0.96,0.2391121563563979,0.9118670696157887,0.96,0.13626586076842276,0.8916902508326747,0.9625,0.17911949833465052,0.8692660520717154,0.9241504290287708,0.18561832488534002,0.868731587292414,984,507,0.9032972279601446,1.0258677128423555,0.13333333333333336,1.3444444444444446,1.32,1.0185185185185186,15,19,0.9032972279601446,1.0258677128423555,0.13333333333333336,1.3444444444444446,1.32,1.0185185185185186,15,19,0.0
20,fijo,0.0,aprende,318,0.8,0.7884512421350783,0.9168561986048692,0.2073162110285398,-2.5103539565297845,1.0072069646925494,-3.223915234395788,0.9823494070987205,0.9797979797979798,0.015099165600538682,0.926598494756167,0.9692307692307693,0.1160337797184354,0.9945666466713063,1.0,0.010866706657387266,0.9778082226365261,0.9714285714285715,0.015812126155519305,0.9927357036027762,1.0,0.014528592794447704,0.9921201057589113,0.9866666666666667,0.002426455148844038,0.9862272080120184,680,221,1.0602634582125166,0.919913441871044,0.18823529411764706,0.9222222222222223,0.56,1.6468253968253967,17,11,1.0602634582125166,0.919913441871044,0.18823529411764706,0.9222222222222223,0.56,1.6468253968253967,17,11,0.0
1,hebb_visita,0.003,congelado,290,0.9,0.7509605391294704,0.9286426175967302,1.00141127093681,-0.8082160044978349,0.8967719518403446,-2.6825016172442977,0.8073512272050494,0.9660892738174549,0.3513868194073563,0.8202239045101337,0.9761403508771929,0.3356925418569254,0.7847983648215666,0.9757142857142858,0.4061175560711524,0.8123717637111094,0.968421052631579,0.3436775252093602,0.8031071674100163,0.9496376811594203,0.34342334633938754,0.9955031744665193,0.9971014492753623,0.006095100342323713,0.9719627153053232,1018,475,1.2085966539911988,0.8118204984148769,0.2090909090909091,1.011111111111111,0.35,2.888888888888889,22,10,1.2085966539911988,0.8118204984148769,0.2090909090909091,1.011111111111111,0.35,2.888888888888889,22,10,0.13139442920260938
2,hebb_visita,0.003,congelado,376,0.5,-0.011781192903065773,0.6520145071648114,0.25908554941648676,0.25908554941648676,0.9264321313560471,0.0,0.49760042007537403,0.9487753539992345,0.9535745138484865,0.4928896761133603,0.9578947368421054,0.9721153846153847,0.5304278149386845,0.9788043478260869,0.917948717948718,0.47729341736694675,0.9379201680672269,0.9833333333333334,0.49104585070102313,0.9314285714285715,0.9493368700265252,0.723516802040693,0.9584276354973198,0.5113940314159339,0.79387090765405,1269,1055,0.980787490836583,0.9946575742464965,0.125,0.4777777777777778,0.48,0.9953703703703705,24,9,0.980787490836583,0.9946575742464965,0.125,0.4777777777777778,0.48,0.9953703703703705,24,9,0.11412073379312812
3,hebb_visita,0.003,congelado,364,1.0,0.6435653130725192,0.5290010950553087,0.3243206073469006,-0.46814479421542776,1.0220891379171995,-2.551542339593033,0.6818329569318778,0.9382171174106659,0.5745512035469102,0.6724576731285592,0.9279487179487178,0.5830333716915995,0.6860718817399607,0.9296826625386997,0.5575388990587783,0.6301641623620398,0.926984126984127,0.6666558022600474,0.6902039397136455,0.9646241830065361,0.5842163035792451,0.9953778459239557,0.9964285714285713,0.005672879580659844,0.9085223142283059,954,710,1.1562956798053203,0.9279909319404318,0.19090909090909092,0.7666666666666667,0.43,1.7829457364341086,22,9,1.1562956798053203,0.9279909319404318,0.19090909090909092,0.7666666666666667,0.43,1.7829457364341086,22,9,0.1141803113712574
4,hebb_visita,0.003,congelado,258,0.7,0.6833724390640705,0.8947263247291009,-0.14163087654175843,-1.7954928088905207,1.001692418684613,-2.781232106474719,0.7245874038820848,0.6543486590038314,0.20517385123966206,0.7097163422330958,0.6845238095238095,0.265091125057618,0.7404160596051688,0.67,0.18916788078966254,0.7132193346270819,0.6369128384053757,0.21047416915121192,0.7095163015990567,0.6513658322353975,0.23233322903728423,0.9968802143772941,1.0,0.006239571245411671,0.978289940022538,842,311,1.0672017662201625,0.7192775703364214,0.2,0.7666666666666667,0.22,3.484848484848485,25,8,1.0672017662201625,0.7192775703364214,0.2,0.7666666666666667,0.22,3.484848484848485,25,8,0.13276988657782746
5,hebb_visita,0.003,congelado,340,0.7,0.4924341542933716,0.4109936956223557,0.2846860550156971,-0.10130883386777345,0.927205678901138,-2.3530885681534235,0.6159416112688534,0.9422760702143897,0.710392847676683,0.6205932352541179,0.9382352941176471,0.6970488236094111,0.624889008234873,0.9666666666666668,0.7168886501969208,0.611527450560434,0.9391304347826086,0.7160755336617405,0.5939857102261195,0.9301587301587302,0.7421873097064913,0.887710398964218,0.9711888111888112,0.1957680132603752,0.8506138694480956,1124,818,0.931963448410323,0.7054640872151295,0.18000000000000002,0.7555555555555555,0.52,1.452991452991453,20,9,0.931963448410323,0.7054640872151295,0.18000000000000002,0.7555555555555555,0.52,1.452991452991453,20,9,0.12068941117191447
6,hebb_visita,0.003,congelado,312,0.55,0.0066949144848169615,0.5782143075225955,-0.18260339974870865,-0.2513694081005089,0.7818069994700005,-2.8210256173830204,0.5324002335902402,0.6601024867573091,0.5953020195768287,0.5418061462792437,0.6898964455639519,0.6062841530054645,0.5610125139367315,0.7013179571663921,0.5792929292929292,0.5300569800569801,0.7203703703703704,0.6602564102564102,0.5024350041560118,0.591558461471065,0.5866884531590413,0.9976302331921121,1.0,0.004739533615775705,0.9184710566746113,754,389,0.921386924040882,0.5651706642189989,0.13913043478260873,0.4777777777777778,0.42,1.1375661375661377,23,7,0.921386924040882,0.5651706642189989,0.13913043478260873,0.4777777777777778,0.42,1.1375661375661377,23,7,0.1559963942123155
7,hebb_visita,0.003,congelado,311,0.5,-0.06846421280009418,0.34524629792272243,-1.3882527006863257,-0.594021588919761,0.9842513693737581,-2.536099881340129,0.3997915253006274,0.26319972386341417,0.4636166732621594,0.4049872858132076,0.2753871020751383,0.46541253044872305,0.370870360055203,0.2466533347269423,0.5049126146165362,0.40790739849173013,0.2905096390855241,0.47469484210206375,0.43089472813972174,0.2943017584472849,0.4325123021678414,0.9762159998171183,0.9642857142857142,0.011853714651477673,0.9685242142377375,693,430,0.8194327101377546,0.527357495263162,0.14782608695652175,0.7333333333333333,0.48,1.5277777777777777,23,9,0.8194327101377546,0.527357495263162,0.14782608695652175,0.7333333333333333,0.48,1.5277777777777777,23,9,0.11719695188732437
8,hebb_visita,0.003,congelado,244,0.7,0.7963595700519959,0.8465769697171825,-0.586398495950184,-2.073727397158022,0.9134801040013111,-2.6480531229798823,0.772351700888634,0.6217071086807928,0.07700370690352476,0.7951037053056005,0.6401314217443249,0.049924011133123794,0.7678415938407197,0.6545098039215687,0.11882661624012932,0.7480500481456176,0.5578807082945014,0.06178061200326608,0.7530297353921642,0.6207614607614608,0.1147019899771323,0.9935652151309814,0.9947368421052631,0.007606411843300383,0.9627775798144077,853,335,1.0286748446189042,0.8311496115971992,0.19,0.7555555555555555,0.44,1.7171717171717171,20,9,1.0286748446189042,0.8311496115971992,0.19,0.7555555555555555,0.44,1.7171717171717171,20,9,0.14949662807335698
9,hebb_visita,0.003,congelado,355,0.7,0.3162544795416927,0.8468977268931025,0.5025832406248465,-0.9260162294651554,0.9967935041779039,-2.3347183327972347,0.6511251836487708,0.8159579011592435,0.5137075338617018,0.6328751456876457,0.8079487179487179,0.5421984265734265,0.6630586931133899,0.8254545454545454,0.49933715922776545,0.6532882297028737,0.8136321195144725,0.507055660108725,0.6461747422210056,0.8196923076923077,0.5273428232502966,0.9928838557845019,0.9934486373165619,0.007680925747558118,0.8796735596087252,1100,822,1.0917508244540632,0.7759776975596993,0.19000000000000003,0.7444444444444445,0.47,1.5839243498817968,20,9,1.0917508244540632,0.7759776975596993,0.19000000000000003,0.7444444444444445,0.47,1.5839243498817968,20,9,0.13100787493620974
10,hebb_visita,0.003,congelado,270,0.6,0.44530211488214727,0.8203611886957989,-0.02947098586011504,-0.9659196999072663,0.9432804292778716,-2.5811230787130452,0.6498116166224392,0.6538102723332174,0.35418703908833904,0.6428572571986226,0.629910174750939,0.3441956603536937,0.679347391813603,0.6824460499487313,0.3237512663215251,0.6515530454130941,0.6376691123457314,0.33456302151954326,0.6101405703524347,0.6712301587301587,0.4509490180252892,0.9605304615666403,0.9966666666666667,0.07560574353338602,0.8954725226498956,988,512,0.8671262231746913,0.7490719543944909,0.1473684210526316,0.6888888888888889,0.59,1.167608286252354,19,8,0.8671262231746913,0.7490719543944909,0.1473684210526316,0.6888888888888889,0.59,1.167608286252354,19,8,0.12325047205036768
11,hebb_visita,0.003,congelado,269,0.95,0.9149454290981435,0.8846843195676081,0.650115353705641,-1.604404749478682,0.9507319631324984,-2.6826448804535694,0.9425127418044725,0.9670807453416149,0.08205526173266973,0.9023940746023728,0.95,0.1452118507952544,0.9424167014570505,0.9636363636363636,0.0788029607222627,0.9680569758498935,1.0,0.06388604830021302,0.9340962483766813,0.9525641025641025,0.08437160581073995,0.9685355364597099,1.0,0.06292892708058018,0.9797845329142674,815,371,1.0894831799389293,0.7744049004366874,0.22000000000000003,0.8666666666666667,0.34,2.549019607843137,20,8,1.0894831799389293,0.7744049004366874,0.22000000000000003,0.8666666666666667,0.34,2.549019607843137,20,8,0.11340715799133658
12,hebb_visita,0.003,congelado,341,0.85,0.798799104819757,0.4988083097323152,1.2371995304991152,0.0,0.9016905964979216,-2.479378562835671,0.5978008079128911,0.990485124631466,0.7948835088056837,0.575262554769127,1.0,0.849474890461746,0.6256223737348965,1.0,0.7487552525302071,0.5974024162971532,0.992,0.7971951674056937,0.5896745476745477,0.9756666666666668,0.7963175713175714,0.9383743453150383,1.0,0.1232513093699235,0.8460470503148436,1498,1050,0.8429713336530318,0.592297407850958,0.16666666666666663,0.7555555555555555,0.54,1.3991769547325101,18,9,0.8429713336530318,0.592297407850958,0.16666666666666663,0.7555555555555555,0.54,1.3991769547325101,18,9,0.1304882599879647
13,hebb_visita,0.003,congelado,281,0.6,0.3786739118468262,0.9482719492397298,0.0,-0.5799505193986282,0.8678650444255926,-2.9531509406487935,0.6477268915712773,0.7663597159364911,0.47090593279393644,0.6546956115779645,0.7732959850606909,0.46390476190476193,0.6227012856424621,0.7654025712849242,0.52,0.6395522733758028,0.7309063485534073,0.4518018018018018,0.6891260221260221,0.8151515151515152,0.4368994708994709,0.9021099456481121,0.980952380952381,0.1767324896561569,0.8863540181962497,923,457,1.052484532459472,0.9206764058279568,0.16363636363636366,0.6,0.4,1.4999999999999998,22,7,1.052484532459472,0.9206764058279568,0.16363636363636366,0.6,0.4,1.4999999999999998,22,7,0.1103521254101921
14,hebb_visita,0.003,congelado,272,0.6,0.30393771683113574,0.7705394110211027,0.0,0.0,0.9946182227380408,-2.8017670079022614,0.525122086689673,0.7914382079617395,0.7411940345823935,0.5367038764658405,0.8077985739750446,0.7343908210433635,0.5445790121777229,0.8159978511952726,0.7268398268398268,0.5254276046861859,0.7804548494983278,0.7295996401259559,0.5063075594679136,0.7803030303030303,0.767687911367203,0.8968966870043933,0.9697941726811014,0.1760007986723146,0.8855299223732322,1247,746,0.9737791567440827,0.8908098112487581,0.13636363636363635,0.7555555555555555,0.65,1.1623931623931623,22,12,0.9737791567440827,0.8908098112487581,0.13636363636363635,0.7555555555555555,0.65,1.1623931623931623,22,12,0.15023466103341454
15,hebb_visita,0.003,congelado,320,0.65,0.3743737183547145,0.8976467636639016,0.06015506511500546,-1.1770216722860911,0.9499224688930092,-3.028821983820641,0.6684626747517532,0.7330971688718168,0.39617181936831025,0.7091551491635711,0.7776086956521739,0.3592983973250317,0.6815125885596868,0.779522978475858,0.4164978013564845,0.6203648511966283,0.680199791748015,0.4394700893547584,0.6635121604431271,0.7150889870998567,0.38806466621360236,0.9987376773568621,1.0,0.0025246452862756367,0.9896983301806106,750,385,1.2177356495383025,0.8606601251057532,0.22000000000000003,0.8,0.37,2.1621621621621623,20,10,1.2177356495383025,0.8606601251057532,0.22000000000000003,0.8,0.37,2.1621621621621623,20,10,0.10634242167208635
16,hebb_visita,0.003,congelado,273,0.7,0.6517161582818654,0.985040939985279,0.13544369402300963,-2.922800037274689,0.9126681893993763,-3.2154291584723382,0.7564263208353291,0.7243322818086224,0.21147964013796416,0.7984106369820656,0.7931818181818182,0.19636054421768706,0.7626711844612453,0.7508021390374331,0.2254597701149425,0.7321869577022513,0.6850574712643678,0.22068355585986535,0.7717616633739475,0.7502564102564102,0.20673308350851535,0.9983378438994915,1.0,0.0033243122010169516,0.9938083537215351,751,216,1.1079979218744767,0.6532423661932101,0.25882352941176473,1.1111111111111112,0.39,2.849002849002849,17,9,1.1079979218744767,0.6532423661932101,0.25882352941176473,1.1111111111111112,0.39,2.849002849002849,17,9,0.10429693546887961
17,hebb_visita,0.003,congelado,289,0.5,0.23716575910759402,0.7829781876329194,-0.19893736711667753,-0.5669410041700074,0.9881261805604519,-2.8962420861500457,0.5559253540921694,0.7322975517890772,0.6204468436047383,0.572417239623122,0.7322943722943723,0.5874598930481284,0.5389880952380952,0.7875,0.7095238095238096,0.5912056737588653,0.76,0.5775886524822694,0.5183333333333333,0.6950000000000001,0.6583333333333333,0.998556677865613,1.0,0.0028866442687740562,0.9875821584404043,658,290,1.0125923444578127,0.6432537629313387,0.16,0.5666666666666667,0.44,1.2878787878787878,20,7,1.0125923444578127,0.6432537629313387,0.16,0.5666666666666667,0.44,1.2878787878787878,20,7,0.13354513925514538
18,hebb_visita,0.003,congelado,278,0.8,0.5113607029352139,0.807757894395731,0.14707489698099196,-0.372422422292758,0.9999528001904006,-2.7301362342823294,0.6612514849981252,0.8202290463160027,0.4977260763197521,0.6664471834557917,0.8287878787878787,0.49589351187629527,0.638613844514026,0.8146198830409357,0.5373921940128836,0.6564884582291619,0.8282922684791844,0.5153153520208604,0.6570596131809368,0.8105654761904763,0.49644624982860275,0.9958750998809507,1.0,0.008249800238098553,0.9332712609196812,1096,499,1.1457599514786696,0.9231663916497163,0.19,0.7555555555555555,0.36,2.0987654320987654,20,8,1.1457599514786696,0.9231663916497163,0.19,0.7555555555555555,0.36,2.0987654320987654,20,8,0.1114900033101667
19,hebb_visita,0.003,congelado,296,0.7,0.4235806105711268,0.6147964524158996,-0.07438767131005693,-0.1681251782103459,0.9994980846108386,-1.7841658754561731,0.5982233371293397,0.7339890710382514,0.5375423967795719,0.5993305155537152,0.7423279524214104,0.5436669213139801,0.5674044910881937,0.7128458498023715,0.578036867625984,0.616503038503537,0.7138964060200351,0.4808903290129611,0.6045283283967495,0.7805213032581454,0.5714646464646465,0.881937847519716,1.0,0.23612430496056797,0.8975164144224059,1204,798,0.912113031813707,0.7824829022906583,0.17777777777777778,0.7777777777777778,0.53,1.4675052410901468,18,10,0.912113031813707,0.7824829022906583,0.17777777777777778,0.7777777777777778,0.53,1.4675052410901468,18,10,0.12273594824266017
20,hebb_visita,0.003,congelado,297,0.8,0.4528301693126392,0.9427243568028771,0.34772092630816376,-0.5406317493867463,1.0888782132074541,-3.1342443638691995,0.6602186879292966,0.7933940273562915,0.4729566514976981,0.6426008013264102,0.8066225165562914,0.5214209139034709,0.6180637445540829,0.7657471264367816,0.5296196373286157,0.6971868774450933,0.8056338028169014,0.41126004792671467,0.6736616318141782,0.8039735099337749,0.4566502463054188,0.9964802934469904,0.9949999999999999,0.002039413106019115,0.9676884863539353,809,327,1.1033290400820033,0.7713177645704871,0.21904761904761902,0.8444444444444444,0.31,2.7240143369175627,21,10,1.1033290400820033,0.7713177645704871,0.21904761904761902,0.8444444444444444,0.31,2.7240143369175627,21,10,0.10463817420367304
1,hebb_visita,0.003,aprende,319,0.9,0.7509605391294704,0.9286426175967302,1.00141127093681,-0.8082160044978349,0.8967719518403446,-2.6825016172442977,0.9061698134259515,0.9042935716068854,0.09195394475498256,0.887390698947113,0.9257971014492753,0.1510157035550495,0.9446759150423784,0.9733333333333334,0.08398150324857667,0.9524668124778592,0.9777777777777779,0.07284415282205942,0.8068336042429998,0.8328205128205128,0.21915330433451324,0.9828021834421885,0.9731225296442687,0.007518162759891586,0.9719627153053232,900,434,1.0256501761617292,0.5865095510718421,0.14400000000000002,0.7222222222222222,0.45,1.6049382716049383,25,10,1.2085966539911988,0.8118204984148769,0.2090909090909091,1.011111111111111,0.35,2.888888888888889,22,10,0.18869106321296272
2,hebb_visita,0.003,aprende,355,0.5,-0.011781192903065773,0.6520145071648114,0.25908554941648676,0.25908554941648676,0.9264321313560471,0.0,0.7225300430385566,0.9265939235907721,0.4815338375136588,0.6652663415312003,0.8918013021461297,0.561268619083729,0.7329083804549571,0.9010526315789473,0.4352358706690332,0.7304202775529101,1.0,0.5391594448941799,0.7011189758639991,0.9714285714285715,0.5691906197005733,0.6696683231600419,0.8788417955093406,0.5395051491892568,0.79387090765405,1379,1003,0.9827515384482914,0.7704475370383891,0.12000000000000002,0.4777777777777778,0.51,0.9368191721132898,25,8,0.980787490836583,0.9946575742464965,0.125,0.4777777777777778,0.48,0.9953703703703705,24,9,0.16654807099540878
3,hebb_visita,0.003,aprende,313,1.0,0.6435653130725192,0.5290010950553087,0.3243206073469006,-0.46814479421542776,1.0220891379171995,-2.551542339593033,0.9194309487832656,0.993103448275862,0.15424155070933093,0.8839078021836594,0.9833333333333332,0.21551772896601434,0.9406999814748778,1.0,0.11860003705024462,0.8689805613635606,0.9882352941176471,0.250274171390526,0.8964237598559632,1.0,0.20715248028807348,0.9311096409418546,0.8672327672327672,0.005013485349058093,0.9085223142283059,914,504,1.1857993417670198,0.8624737994694271,0.20869565217391303,0.8555555555555555,0.3,2.8518518518518516,23,10,1.1562956798053203,0.9279909319404318,0.19090909090909092,0.7666666666666667,0.43,1.7829457364341086,22,9,0.13833395732814097
